Ch1,Ch2,Ch3,Ch4
-0.08585786767083951,0.4430871740929893,1.3061830949550115,0.22269674091827335
0.49222643496854357,-0.038483990676914145,1.3138372641247293,-0.6060834967275901
0.32551644771267446,-0.08835607464320225,0.28304639818002175,-1.288676555606929
-0.1699132955288636,0.11493054404071079,-0.5641866756469375,-1.2463667422797617
-0.19974241066177278,-0.015693092751407477,-0.48630137501837484,-0.5705572747576952
0.39475940417883565,-0.3561458897401476,0.10479285581109493,-0.06718776848296852
0.9940705944209896,-0.41065585510151625,0.4752332829982325,-0.20537433519435247
0.9738552179041693,-0.24345481524956353,0.4821533097228656,-0.547972095863862
0.39995244773298794,-0.18579836114372786,0.28476582415498114,-0.5556306776021852
-0.15120964731320313,-0.23886847385598575,-0.10833900419237094,-0.2858352419349422
-0.31286770341710374,-0.22935319761994638,-0.4830605297536419,-0.07095004612663788
-0.13916670385883975,-0.11903950385175352,-0.4527805571296291,-0.025266327566570396
0.20820143806444602,0.07326426668513528,-0.10176929394564832,0.029228318907943467
0.5949101894120258,0.37339421251005067,0.12637761530903696,0.33183505294260845
0.8284489641015953,0.5804877369216073,0.09982822103729436,0.7978044308782184
0.6903027308131401,0.2542884270689134,0.09153224681214099,0.9743491831404004
0.18095415840833082,-0.5498300031993276,0.2793475796476648,0.5876408089404853
-0.40074425726025287,-0.9734718706547012,0.4105653074367356,-0.03896609716900916
-0.7203991267620231,-0.43368989665524194,0.15363407133707993,-0.32934872448945
-0.6155398200858408,0.40266294590780444,-0.4526519867274785,-0.108770522541133
-0.1960960546918945,0.526779763953485,-1.1477126280926349,0.28303281732503344
0.11009521084012827,0.026400246522385457,-1.6068740839600273,0.4728748321793663
-0.03923678845701186,-0.2784931161111545,-1.4802317458301029,0.4421735331612484
-0.41636732680978256,-0.13750335716620854,-0.8757866003196346,0.33734761725841655
-0.597846029930741,0.022330105678927886,-0.4044608640319619,0.100211807114516
-0.5415523880484611,-0.0074002618903738285,-0.3080227433323748,-0.3558979641332046
-0.3097106849930743,0.10805229361712895,-0.1924515550737385,-0.7694765289744212
0.15550633573497272,0.49497828272391947,0.17590245645554156,-0.7526538131106614
0.6125609803504743,0.6477961466695464,0.4517929706267564,-0.2683476541577961
0.6063156957321283,0.2531886211018576,0.2874123989447097,0.3861279240316656
0.12968820188807983,-0.24732275381145838,-0.14232549324608645,0.9235513302256623
-0.3662387239562316,-0.31360768970909725,-0.43126937315715475,1.161445896592269
-0.5462195095972621,-0.033560188886208694,-0.40109291718842355,0.9744334954329831
-0.415788244018209,0.0656022101261278,-0.19915937637798564,0.4222865906950073
-0.16492037113407604,-0.19958395644377808,-0.23445475016245904,-0.26924302164039116
-0.028288456626335057,-0.4406486061866515,-0.7593380968739094,-0.9132273199562553
-0.17149911239215374,-0.297470015742302,-1.2572446114967446,-1.3235852908691161
-0.500531212423883,0.12701624375868034,-0.8170673876149663,-1.2646396591570688
-0.6178230903036249,0.44833247507010743,0.5273264549863298,-0.6649139133993052
-0.22383367556160436,0.3989663737651044,1.461704101217739,0.18859002949470013
0.38844532258913567,0.005700321209404103,0.9584599814430981,0.6869569311932044
0.552495112715813,-0.47831506840373517,-0.2036112269093587,0.3944692273564243
0.11479463756452722,-0.69546810151888,-0.338864614787584,-0.2873309132131186
-0.28508750552970025,-0.4812043779602296,0.7651705894798025,-0.447299704041307
-0.13315564955507925,-0.14064227305986862,1.5747749674928673,0.12218653260864376
0.2570000785750623,-0.12328900489866587,1.1410096069838191,0.6100970033801125
0.2979792219199017,-0.3892520240909231,0.320894499307618,0.32597114344502975
-0.17575436253716822,-0.46390212719111507,0.2973007877281526,-0.33554523036051714
-0.8664863335899772,-0.18473416668605278,0.9430712578296935,-0.49287676626770244
-1.1734436523836398,0.07411072215841587,1.0998924090442357,0.004678792364386106
-0.6967460482883646,0.0866950987828963,0.12365584981456795,0.5104824977244987
0.1412113696506418,0.12633367746219115,-1.2898154420369654,0.5161679223511596
0.5534062538814831,0.37539573049859,-1.9416326669344552,0.17201481577448785
0.39341853493395695,0.5662463176788515,-1.411873554383372,-0.14008747403212105
0.1174557597045151,0.4265863207999894,-0.3093539553430328,-0.4207426952526087
0.06425397754071697,0.05424739829100188,0.4788169137389734,-0.8307723102148903
0.1612873465748059,-0.1344640593397044,0.499527753827018,-1.0332100030505675
0.12176174207014773,0.20060885727082448,-0.048446514341113925,-0.5076971427091201
-0.1542212475711693,0.7412016931465443,-0.3862437621893832,0.5358978013876857
-0.3325162987595365,0.773556646973178,0.13590419295712775,1.2104613402707336
-0.01613481725912918,0.2632507057740321,1.0779480849384067,0.871434799283569
0.5376832833087085,-0.09822235100041811,1.260170960408777,-0.15390551240598033
0.5526170796785598,-0.006243178599534835,0.23418255184787945,-0.78075524177201
-0.1284671676668238,0.052771728140158236,-1.1195113968556671,-0.4046263858898749
-0.6696329936093846,-0.4123706695837722,-1.5873443326256689,0.3631844256763025
-0.4623917034420082,-1.0870834777543588,-0.9019555204061797,0.6548634629981465
-0.005145058340029422,-1.1032608377925763,0.163526637095205,0.49046884893276976
0.09461243479098469,-0.23395046173630368,0.7466181536971137,0.33634592944781455
0.09937060137735894,0.6230756229481239,0.5794133506929177,0.13160944075866582
0.3262335627842265,0.5349029508883264,-0.03489552786222664,-0.388178768540523
0.36105798931737426,-0.27567168512734624,-0.46395012028738464,-0.8745485562707809
-0.22183989563090847,-0.7021030392334009,-0.2407767976016501,-0.7722844228968505
-1.1147609712791338,-0.20904191310859377,0.3342704160357733,-0.24286038907088897
-1.5666121238696404,0.39891427647493405,0.5059019616593523,0.038878108731599546
-1.0979751992374407,0.11525331736302868,0.18849903202649437,-0.2013802931283733
-0.028128544568316455,-0.7900683978958641,0.07165896713643835,-0.6120623571556668
0.7221430880165361,-1.1814436604490899,0.35084075246566815,-0.7377700486145392
0.625930888314714,-0.6623904035685839,0.3429425700495591,-0.5594915608132421
0.11430917050904203,0.11259955435594057,-0.2599277480370863,-0.5359268951888738
-0.15434356833374335,0.5805798127373065,-0.8249771111936851,-0.932504615845284
-0.14664907411424932,0.7912371648997443,-0.7822777391390451,-1.21034389912664
-0.12804284882387595,0.8398869854474018,-0.24112069079721665,-0.6867233959870287
-0.050970496295613996,0.5719522814169268,0.43974798166729934,0.24185501638791845
0.24293750446199824,-0.06171671191769966,0.8969745040668194,0.5420939656007718
0.7315443687367917,-0.6863230379434336,0.7751637809378815,0.1824068972945625
1.2208210265771884,-0.7181931528483392,0.07348646112099269,0.020474724172821746
1.2883779027837539,-0.1023662040340852,-0.7240103370332046,0.31312371919125526
0.655544424456449,0.43091279989024533,-1.0362293203553714,0.6419594476462337
-0.21942289725593025,0.30165217138226164,-0.6890041025491596,0.7373782848882393
-0.5592292609491812,-0.17741910052937404,-0.17275548252311068,0.5503362463544276
-0.2705203666249478,-0.40090347172054114,-0.19471212119430314,0.2739364946604476
-0.02024002992529516,-0.26803288025469396,-0.8336341361992226,0.3666562552323628
-0.2927941174865569,-0.05984504004767159,-1.3743087559716034,0.8062095215993138
-0.6473254346595788,0.1412983625073154,-1.0576167277514354,0.8818741606310162
-0.32334648644709585,0.5174684657943647,0.028986996792155616,0.3669475782813585
0.5031613251356872,0.9107719676114534,0.8781410267508694,0.03149823831427117
0.8877253941449003,0.7260294120855108,0.5922528146732333,0.3224707911003229
0.4758556550756993,-0.1328812799388688,-0.5611120126866285,0.41284303288441304
-0.15996407239078062,-0.9099848030259143,-1.4108059052159254,-0.48157611753380825
-0.36800872015363373,-0.9299740465187416,-1.14291149916179,-1.5309099668206536
0.025517926222923648,-0.22588647399786255,-0.0525389648338027,-1.3322058725521604
0.7024440315624647,0.6899573412534086,0.8996189610278571,-0.03266121134390167
1.0780548389224396,1.1842994841771148,1.0616703627368766,0.9730690020927562
0.8482339407172188,0.9938154909600588,0.5919399408889893,0.9343885334683449
0.28504461823223737,0.4532039726017187,0.15610280217493347,0.1652531754534625
-0.09794305241484103,-0.048143599269554506,0.20975767182414512,-0.674556991247926
0.06417737942644466,-0.4325935614434233,0.5398056395188627,-0.960048068837013
0.7262540844544059,-0.6756175128717979,0.5905611896317989,-0.5006370746653972
1.3115113522891197,-0.6732116363573263,0.19676199103172848,0.20750825845133236
1.1861720917827456,-0.3455768477615025,-0.27817482075147215,0.5422836037461392
0.4143828097663167,0.2184770815312386,-0.44339848438773166,0.3904377783356213
-0.2866144030075222,0.6479826119101457,-0.2108313300922515,0.13558686241199458
-0.39545808413805,0.5444159106671207,0.22009028825459345,0.1661994370269932
-0.06536464060175858,-0.06585979734084343,0.5018536691150404,0.3870278483236612
0.21314211778572364,-0.7298946044437362,0.42010300893091246,0.43430833336495156
0.15067982167164173,-0.9899848910165548,0.08237138289451292,0.2396977298016905
-0.032424825729717,-0.6679990116898277,-0.24863990358993981,0.003828107820506483
0.17523816498944633,0.10283828245112975,-0.47393418623224165,-0.05116753350262336
0.7873229890175699,0.905230878167901,-0.6598065100397513,0.14151093792801495
1.0255880414531344,1.175227127794526,-0.7102775448325538,0.24624437902571242
0.3408779828489402,0.6391601442646875,-0.4069612572853356,-0.07426445358070213
-0.5458560558390096,-0.21995679305368906,0.18043677161029484,-0.5237248788310492
-0.48744639069736395,-0.6129970223304001,0.6665126077564499,-0.6701096997254745
0.34012994178338574,-0.5582237942955821,0.6965255882748943,-0.6351758998336591
0.7238324077376029,-0.7244197247571217,0.2538247739234377,-0.6117756742587178
0.3427209767860408,-1.1097369777920882,-0.2611970976110452,-0.38962353356720153
0.05470755215170114,-0.9655848998414616,-0.39556443696117316,0.17950380765503474
0.28991954168719564,-0.16629764919881093,-0.18833493207234664,0.8364180341420117
0.3832337213916288,0.36303718333243595,-0.06486933161843736,1.1609435495602798
-0.2541586613960468,0.04680973535332416,-0.05646590461056547,0.9182474884993647
-1.1333911467860969,-0.3999101275058583,0.3430406366037316,0.2746291445825463
-1.319503630842875,-0.14819633238420768,1.2026159944433215,-0.33844662253900776
-0.6831157956330454,0.5154332022687224,1.6750737922990775,-0.5881542571704038
-0.042662875139394,0.8016003124823822,1.0110578515460982,-0.44975269192008793
-0.03860594304373443,0.474276493651101,-0.34801907023640843,-0.19331007220040067
-0.3304604734772975,-0.12143077109562289,-1.1873045639145172,-0.08614916973013804
-0.23153070533680625,-0.5722809992043241,-0.9729367775662439,-0.07243463100600551
0.2654112816531136,-0.685593295606984,-0.4508882776047867,0.06911813763071167
0.5293565578672927,-0.49076554655072385,-0.5481714851466536,0.3019768287023981
0.2537096299102048,-0.1079158427898625,-1.0478959524488591,0.38673823541958763
-0.07297093065466045,0.32601735750301974,-0.941100697064802,0.38336599854051145
0.034877530004184865,0.5642369062171178,0.050952849738666484,0.5880201649568912
0.31197307530190654,0.35946691547372095,1.0820342238373355,0.8466702706766195
0.29570518119502476,-0.19389076380599563,1.3868914340026768,0.5674342791340699
0.09400143837437933,-0.7271141572123891,1.118145614009404,-0.3465160293208104
0.04319542003912746,-0.9688452037231272,0.7192550208810848,-1.1087522856897183
0.0025879921897186166,-0.7738106376995031,0.2424444407989689,-0.978838977775052
-0.2949756181258288,-0.03708441215661566,-0.20109759939411564,-0.25841964246305127
-0.5665654352487338,0.9696290222560192,-0.12926645846828785,0.1582259334170957
-0.4425304699260516,1.4227845916048478,0.5951086471281868,-0.05141845341736162
-0.051611058962001674,0.7876319717861678,1.4368609779262955,-0.49742310046096266
0.36243992501314204,-0.29946630388505313,1.8253885952015885,-0.763790321420464
0.7277591306427738,-0.6603715796847868,1.6129291901302876,-0.7725169787700517
0.9020851652944634,0.017125201544184926,1.0059201943947818,-0.6444560564675093
0.7407685471193466,0.8409117247118866,0.39442836763879124,-0.39649418652814983
0.37612843962676756,0.7416318351343918,0.029584428282577374,0.08029214465897097
0.06829666707133457,-0.31459714776092296,-0.2640881676941055,0.6383145615376807
-0.07847309328095883,-1.2913555057004558,-0.6369358888802827,0.7680881484940584
-0.17026388713596746,-1.2781052061927893,-0.7115908232628626,0.24434933921275476
-0.41056584113048206,-0.3842574846819271,-0.29040878911172247,-0.36892951104127014
-0.7440624833738669,0.5348207412313413,0.10226665100267114,-0.3787346345285473
-0.7536552835146189,0.6755037695174293,0.11613548426153808,0.11612470624220093
-0.30807598370344125,-0.025408802004182572,-0.004040901161220066,0.5481862522774925
0.06566649009708836,-0.7574240271448975,-0.1509381456373048,0.7647035204376124
-0.11487455492785166,-0.650165754868927,-0.44835880613902435,0.9277675333360293
-0.6103723116712759,0.15551975875853125,-0.7389313231171882,0.9797749404009087
-0.7909479780442423,0.6307906811232153,-0.7040536597128405,0.8214256962198273
-0.40643142839661167,0.22194910767878762,-0.41133802697555877,0.6024697292490644
0.15953223267028524,-0.4227666018605147,-0.35679247684641774,0.49236341873567496
0.3538163283949328,-0.3561783173544515,-0.700514944579455,0.4579194666565747
0.06706922792562904,0.4955969213630092,-0.8427201632355226,0.3094753251057168
-0.2964157548822703,1.3727747853893344,-0.3601148868138813,-0.09564789654971467
-0.3915158815580273,1.6281866515414343,0.23722832264697746,-0.5201716138427137
-0.38988395392568487,1.2259084087140726,0.3609785822490068,-0.48070972173216087
-0.5682142118052876,0.48310998720593457,0.16402744169996727,0.03571324700948698
-0.622841209636794,-0.12588348304873542,0.0029562185785347254,0.5163997264084738
0.02123625467574112,-0.18770975033685133,-0.11131858414330936,0.6632714725294804
1.146847767054709,0.10651581818543449,-0.24763041056781473,0.5969905285922468
1.625675146097545,0.11435788162946581,-0.2998768263376589,0.486022260043422
0.8456957324050586,-0.31807161913403176,-0.12774318023990305,0.4096099284731057
-0.29104938587486207,-0.6991386686606412,0.23822529284649097,0.3434679068192117
-0.6289579332102588,-0.6379002935892775,0.5803954803958913,0.13898029670263878
-0.3571670016575517,-0.25726362465276703,0.6652998882822743,-0.2703510738441892
-0.30377698071090825,0.0028516250679610604,0.4081601270576454,-0.7173789677313737
-0.4369978661237039,-0.05810900776466887,-0.06522470000518726,-0.9501296555891559
-0.22043820528131297,-0.050545349635425875,-0.42948741299887394,-0.8339006277901478
0.10381046424519977,0.32672340145033857,-0.3341668698842592,-0.46356416976518255
-0.27756904953150446,0.5802771644142471,0.18552929128560852,-0.09198281455943305
-1.322931247599325,0.24185154485279572,0.5437515210274885,0.10102774628164048
-1.922522117241291,-0.203231765709327,0.2988552736051005,0.10481089383414094
-1.3947857482142565,-0.13385450292119244,-0.08611846863531727,0.058989174286974116
-0.3209989784565057,0.19846361709129479,0.1027104830143511,0.1538367036742403
0.3843718066723007,0.28481138155845553,0.5735796256891502,0.2953103437280268
0.42232060123221193,0.17401645891806478,0.4531761677259126,0.1500594514611516
0.0838250611553229,0.06286568557212677,-0.1672150891761089,-0.14145815625327546
-0.1654694617292405,-0.08616113288582478,-0.26623967029272544,-0.008869439714115142
-0.13231526679769626,-0.16704835766131115,0.5525136140055277,0.49139254320590253
0.12550089449155039,0.005123785113575001,1.4337251070753878,0.6370377254141777
0.653697615578964,0.1943515529082664,1.3508573562247779,0.10949351964419776
1.3362040456659237,0.055756123962476103,0.45982788700439325,-0.6653116827832318
1.590341886529056,-0.20843422008052487,-0.06247681852174829,-0.9318997675838273
1.079022411326207,-0.18147470614178343,0.35857755386667345,-0.22317040859818568
0.4071974274658288,-0.04819746989126944,0.9286237654362555,0.9443049115026139
0.3420058504252666,-0.33871131682209316,0.7351996330880878,1.4241549204184754
0.6167869195582081,-0.926213116269129,0.07548721862108057,0.7776013595151932
0.40088207639781714,-1.1451512322762047,-0.12642982243384646,-0.30238408225711544
-0.3299192849745971,-0.8564126665002008,0.24050627086982615,-0.8546116367270861
-0.8566427644007687,-0.49543094802908827,0.5085049473162353,-0.5688595731641487
-0.8457143292515085,-0.20443322487744417,0.3946857080330856,0.13347571181858292
-0.5302240115864016,0.1728503536256009,0.1664333501533413,0.7907528527126076
-0.08516306799055601,0.4614220392307764,-0.09188784600534226,1.214938008735292
0.43951923401942966,0.39038545211647363,-0.48237622347832937,1.1195117980059597
0.8288477339183883,0.1606095696612778,-0.8149661638221812,0.3611311810971739
0.845056239909896,0.11412784200411594,-0.8619633034054959,-0.4190796911488476
0.5286387186437054,0.17691653407024055,-0.7491139055448249,-0.4196268361409135
0.09505414958973696,0.04958582648659668,-0.6465767210394248,0.17407203897404502
-0.358691311235672,-0.263055721221835,-0.5601354427541274,0.5360560129158387
-0.7609435296975957,-0.37215436317365375,-0.45873675932866753,0.30667991531619465
-0.8965543052844133,-0.02874653520298893,-0.21233185492904605,-0.24131589309979387
-0.7351328168001121,0.499376824016383,0.28957269814569037,-0.5816703830861536
-0.6348794585109551,0.8241444674459126,0.8342789006516569,-0.2528382150040912
-0.8537373266483171,0.8088342952229008,1.0125133374426498,0.635376670991788
-1.1250298035049426,0.389575880855786,0.6660721260092674,1.3043500422239585
-1.0151691996963557,-0.30546285949728197,0.0729883873519314,1.1984514620218554
-0.49276271554552326,-0.7367482214449393,-0.3772932966462401,0.6414348030370912
0.13529011521954346,-0.5942661444444358,-0.5029917218467432,0.2418337526766128
0.632136292988203,-0.2452314452259369,-0.27068711651230093,0.13278343403495213
0.9057880593781396,-0.06824807481667824,0.12879090529548531,0.06125407485219979
0.7334354234369184,-0.09368215306531703,0.1772605710702209,-0.1475561683117531
-0.1789471054650233,-0.25435276870368845,-0.40428036914118287,-0.4060832990988972
-1.3518093543860268,-0.2617138431494149,-1.0686251441179322,-0.5351513289523697
-1.4481533567609834,0.22477747851120233,-1.0000839350690702,-0.4941697447126964
-0.03778706106474109,0.931408238769812,-0.24398190295470093,-0.39906710849097443
1.420630684069211,1.122354928625733,0.31630178262109476,-0.42044817880416346
1.388403079237644,0.5488008937246837,0.15993611171348107,-0.7168857801804951
0.244492509076974,-0.21031657250824656,-0.3655342217126829,-1.1906041869959993
-0.4974854548991694,-0.500041880903098,-0.7438298117018465,-1.3062705704241602
-0.33609140702931634,-0.35444347534577136,-0.8500568146137539,-0.7258272024118887
0.0007794319207819062,-0.2915176919147981,-0.7903818680317868,0.023242306955739825
0.05144429056160546,-0.5323543352657323,-0.5720868288425275,0.22882528742808095
0.08104149380819219,-0.6315082879703463,-0.16009785822328,-0.07880883711852456
0.21572818024864218,-0.1292809169950572,0.1775023719816862,-0.44606767424657384
0.14777793683703058,0.5134235626300773,0.046896736969341435,-0.6213544707711204
-0.21691013908888618,0.48028518891891636,-0.40662768088566736,-0.5671490155308583
-0.41711826538482527,0.09271618262894711,-0.591213051161595,-0.2951817673862809
-0.03658918153218086,0.35836600595860313,-0.3613244454358914,0.1679656898486909
0.5474052403149704,1.082647618852439,-0.15673406746382929,0.6648399222141419
0.5166796959982564,1.0605730782322493,-0.1362728467979198,0.8289819716521561
-0.2593882143701477,0.06220882793067588,-0.01328204209637899,0.3969046830988936
-1.0333736828242894,-0.757550774388586,0.1492601041107033,-0.3710720031380802
-1.1833555526676656,-0.48752419394531266,-0.04943063231107074,-0.8652707626015491
-0.9093099097743514,0.3593473250579676,-0.5347171808814303,-0.792635951789517
-0.8197845262033576,0.7113325436643081,-0.8058163160352024,-0.49503361058657375
-1.083917964886447,0.4492383008283365,-0.7016027318197522,-0.4496995478912543
-1.213028438796291,0.24985668268431271,-0.5429744999779424,-0.5976866580168964
-0.7612389202356378,0.316710482527149,-0.5909153038886892,-0.6427761601324741
-0.01939334241811233,0.20198908671717627,-0.6277736077877224,-0.7215480041661152
0.3277426884026509,-0.24161645711700408,-0.15871226018346754,-1.005772725422905
0.07301727801339726,-0.5198471797267287,0.8441362059918056,-1.1459217044920824
-0.3777243952072051,-0.33214704324701316,1.5842935303689494,-0.8752362765185769
-0.5238121122285776,-0.18355577891322536,1.2574817696855758,-0.5590318271025104
-0.20369851365927596,-0.6173342628778445,0.07793715877846806,-0.5235100248731337
0.17569032310860253,-1.2306936662886983,-0.9616653145753881,-0.47138365709029273
-0.019847074450262302,-1.1835602934579916,-1.2176369709281618,-0.12615198077097642
-0.7166768602333178,-0.4387657326870377,-0.8868072130645119,0.18088565960421366
-1.0755904531515803,0.14797722091538826,-0.47197455089011847,0.07734020740667963
